exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Mercabarna,Coopérative Oasis,Maroc,Californie,0.0,Pommes,97.90579331189687,567.3619861928464,Bio Certifié
Fattoria Toscana,Domaine Saada,Maroc,Souss-Massa,0.0,Fromage,720.4171372682941,640.1697954911784,Standard
Marché Wholesale Agadir,Fazenda Brasil,Maroc,Souss-Massa,0.0,Yaourt,203.90822493803267,-1043.7524126630512,Standard
Green Valley Farm,Domaine Provence Bio,USA,Canterbury,0.0,Pamplemousses,107.38670380581536,4289.875364902218,Bio Certifié
Hacienda El Sol,Union Agricole Méditerranée,Italie,Kansas,0.0,Raisins de Table,116.47665072006654,3238.9650700772954,Standard
Green Valley Farm,Mercabarna,Brésil,Kansas,0.0,Raisins de Table,262.4420886894335,13735.152046472049,Commerce Équitable
Mercabarna,Mercabarna,Nouvelle-Zélande,Californie,0.0,Pamplemousses,67.07287635296242,11612.325646540956,Standard
Hacienda El Sol,Green Valley Farm,Tunisie,Toscane,0.0,Maïs,131.17430765795984,12471.631101012317,Standard
Fattoria Toscana,Domaine Saada,Espagne,Souss-Massa,0.0,Arabica,265.22808566848914,3082.4619556154203,Premium
Cooperative Grains Alliance,Coopérative Oasis,Tunisie,Meknès-Fès,0.0,Raisins de Table,349.4044609158504,4154.328029621931,Bio Certifié
Marché Wholesale Agadir,Green Valley Farm,Maroc,Meknès-Fès,0.0,Riz,473.1207302512685,1722.1801421603623,Bio Certifié
Ferme Al Baraka,Coopérative Oasis,Espagne,Île-de-France,0.0,Deglet Nour,18.15319857554038,259.3466871099589,Premium
Fazenda Brasil,Domaine Provence Bio,Maroc,Canterbury,0.0,Citrons,177.18707917210511,3312.367317024379,Standard
Fattoria Toscana,Marché Wholesale Agadir,France,Catalogne,0.0,Olives à Huile,39.34326473190549,1792.7564974412142,Bio Certifié
Union Agricole Méditerranée,Hacienda El Sol,Italie,Souss-Massa,0.0,Mandarines,237.48389254984906,-1029.7977529700513,Standard
Domaine Provence Bio,Union Agricole Méditerranée,France,Marrakech-Safi,0.0,Salades,395.0540542356094,1660.1875053470606,Commerce Équitable
Dairy Meadows,Rungis International,Tunisie,Meknès-Fès,0.0,Tomates,599.9621434231963,1096.218633794405,Bio Certifié
Rungis International,Ferme Al Baraka,Maroc,Île-de-France,0.0,Raisins de Table,181.01268797851853,2425.8205702221403,Standard
Domaine Saada,Domaine Saada,USA,Canterbury,0.0,Tomates,392.5427825525054,3334.8742681860303,Bio Certifié
Rungis International,Fattoria Toscana,Tunisie,Provence,0.0,Olives à Huile,202.85812311881392,3872.258644236632,Premium
Mercabarna,Domaine Provence Bio,France,Kansas,0.0,Raisins de Table,190.8098817932309,1872.6405598950475,Premium
Rungis International,Fazenda Brasil,France,Souss-Massa,0.0,Robusta,139.29130996703168,4834.367853197982,Bio Certifié
Ferme Al Baraka,Marché Wholesale Agadir,France,Catalogne,0.0,Salades,128.6975041590686,1039.5144863534902,Standard
Domaine Provence Bio,Mercabarna,Italie,Californie,0.0,Riz,201.24416638047506,3462.4270625080726,Bio Certifié
Green Valley Farm,Cooperative Grains Alliance,USA,Souss-Massa,0.0,Olives à Huile,34.45311031359637,4127.3196321878095,Premium
Fazenda Brasil,Fattoria Toscana,Tunisie,Toscane,0.0,Olives à Huile,5.533784389917102,1806.0683793610162,Commerce Équitable
Coopérative Oasis,Union Agricole Méditerranée,Maroc,Souss-Massa,0.0,Oignons,193.02501822926294,3529.768988711503,Standard
Green Valley Farm,Domaine Provence Bio,France,Toscane,0.0,Pommes,265.3012214430488,2387.3269027307947,Commerce Équitable
Union Agricole Méditerranée,Coopérative Oasis,Maroc,Kansas,0.0,Raisins de Table,853.9015339740023,3012.4020439554206,Standard
Fattoria Toscana,Domaine Provence Bio,Nouvelle-Zélande,Meknès-Fès,0.0,Oignons,153.2717573541413,4302.669795427999,Bio Certifié
Cooperative Grains Alliance,Domaine Saada,Nouvelle-Zélande,Souss-Massa,0.0,Medjool,144.58999106094063,71.24141956084031,Premium
Domaine Saada,Fattoria Toscana,Tunisie,Toscane,0.0,Salades,153.8941800512643,10941.646631828242,Premium
Dairy Meadows,Domaine Provence Bio,Maroc,São Paulo,0.0,Maïs,358.94601799407445,-30.175643373609773,Standard
Domaine Provence Bio,Rungis International,Maroc,Californie,0.0,Pamplemousses,117.73456944091112,947.0222642424374,Bio Certifié
Fazenda Brasil,Hacienda El Sol,USA,Californie,0.0,Blé,191.5764827117164,2068.324640987141,Bio Certifié
Fazenda Brasil,Hacienda El Sol,Maroc,Catalogne,0.0,Oignons,22.102952131924667,3769.7620561657122,Premium
Dairy Meadows,Ferme Al Baraka,Maroc,Sfax,0.0,Pommes de terre,-2.8017450604042793,1233.3547035886454,Bio Certifié
Cooperative Grains Alliance,Green Valley Farm,Espagne,Catalogne,0.0,Olives à Huile,100.08019074182542,2352.9186323041467,Standard
Dairy Meadows,Mercabarna,Nouvelle-Zélande,Meknès-Fès,0.0,Olives à Huile,670.3607993628152,5595.433368009652,Bio Certifié
Domaine Saada,Hacienda El Sol,USA,Catalogne,0.0,Pommes,570.4749024143971,1193.63330844045,Standard
Fazenda Brasil,Hacienda El Sol,Italie,São Paulo,0.0,Pamplemousses,50.50836291328007,3111.142392902635,Commerce Équitable
Domaine Provence Bio,Domaine Provence Bio,Maroc,Toscane,0.0,Fromage,132.8932023434032,2750.6633663886523,Bio Certifié
Mercabarna,Domaine Provence Bio,Italie,Andalousie,0.0,Oignons,160.1263445847942,3174.702094593064,Bio Certifié
Ferme Al Baraka,Domaine Provence Bio,Brésil,Canterbury,0.0,Raisins de Cuve,211.82726659262198,2820.5266980016327,Bio Certifié
Hacienda El Sol,Dairy Meadows,France,Marrakech-Safi,0.0,Tomates,140.1004629427431,4497.141290506197,Bio Certifié
Cooperative Grains Alliance,Hacienda El Sol,Espagne,São Paulo,0.0,Lait,239.44101741722818,2195.976790561347,Standard
Rungis International,Fattoria Toscana,Tunisie,Souss-Massa,0.0,Olives à Huile,129.24246055303047,1865.568352067146,Standard
Dairy Meadows,Cooperative Grains Alliance,France,Catalogne,0.0,Raisins de Cuve,238.5216223540815,2690.356831526953,Bio Certifié
Rungis International,Domaine Saada,Nouvelle-Zélande,Sfax,0.0,Medjool,61.10566764911259,327.853986304028,Standard
Ferme Al Baraka,Domaine Saada,France,Meknès-Fès,0.0,Yaourt,129.2364476479623,4758.485379768607,Bio Certifié
Union Agricole Méditerranée,Fazenda Brasil,USA,Île-de-France,0.0,Deglet Nour,125.8197112967542,3412.3694742098505,Bio Certifié
Dairy Meadows,Coopérative Oasis,Maroc,Meknès-Fès,0.0,Salades,166.58165309893832,-306.1725035707027,Bio Certifié
Domaine Provence Bio,Fazenda Brasil,USA,Sfax,0.0,Pommes de terre,403.7089068239307,4815.172180305193,Standard
Marché Wholesale Agadir,Hacienda El Sol,France,Catalogne,0.0,Raisins de Table,47.09816876030049,3849.807004996233,Premium
Coopérative Oasis,Domaine Saada,Brésil,Souss-Massa,0.0,Raisins de Table,23.18971834572251,3292.8531241214396,Standard
Green Valley Farm,Dairy Meadows,Italie,Kansas,0.0,Blé,164.72724537039434,24932.83957444368,Premium
Green Valley Farm,Cooperative Grains Alliance,France,São Paulo,0.0,Olives à Huile,109.95041781601982,25837.133167956643,Premium
Domaine Provence Bio,Hacienda El Sol,Tunisie,Marrakech-Safi,0.0,Robusta,156.99559239719105,2838.6586368334947,Bio Certifié
Fattoria Toscana,Green Valley Farm,France,Sfax,0.0,Olives de Table,-19.071412297700014,3449.8482332925396,Standard
Domaine Provence Bio,Fazenda Brasil,USA,Meknès-Fès,0.0,Raisins de Cuve,141.1770151390951,3183.7624170430972,Premium
Green Valley Farm,Ferme Al Baraka,Nouvelle-Zélande,Île-de-France,0.0,Olives à Huile,61.5328734832693,785.364235054672,Premium
Ferme Al Baraka,Mercabarna,USA,Californie,0.0,Arabica,114.0909786546813,1346.2393559322968,Bio Certifié
Fazenda Brasil,Marché Wholesale Agadir,Espagne,Toscane,0.0,Olives à Huile,84.15275425074609,5057.106340480499,Standard
Domaine Provence Bio,Domaine Provence Bio,Maroc,Souss-Massa,0.0,Medjool,79.03296259274165,2093.361154995586,Bio Certifié
Cooperative Grains Alliance,Hacienda El Sol,Tunisie,Meknès-Fès,0.0,Blé,254.4827911042318,2904.909691477851,Standard
Domaine Provence Bio,Ferme Al Baraka,France,Toscane,0.0,Arabica,204.8327890319257,3548.2779084163712,Premium
Marché Wholesale Agadir,Rungis International,France,Souss-Massa,0.0,Citrons,9.783549588755385,5462.430449770169,Bio Certifié
Rungis International,Hacienda El Sol,France,Souss-Massa,0.0,Olives de Table,837.6769976068503,2643.8437669737104,Bio Certifié
Cooperative Grains Alliance,Domaine Provence Bio,USA,Canterbury,0.0,Olives à Huile,47.27423714550415,1578.8703925891245,Premium
Cooperative Grains Alliance,Ferme Al Baraka,Italie,Toscane,0.0,Arabica,71.66019506002397,5305.048512342829,Premium
Mercabarna,Green Valley Farm,France,Souss-Massa,0.0,Raisins de Cuve,69.02343586228893,5245.743167539197,Standard
Cooperative Grains Alliance,Rungis International,Italie,Île-de-France,0.0,Olives à Huile,188.60116457212567,2079.9737708871253,Bio Certifié
Coopérative Oasis,Rungis International,Brésil,Kansas,0.0,Blé,1415.9622786465716,5664.839687807806,Premium
Fattoria Toscana,Fattoria Toscana,USA,Provence,0.0,Deglet Nour,173.63607285519376,608.0473309934245,Bio Certifié
Rungis International,Dairy Meadows,Espagne,Californie,0.0,Raisins de Cuve,1126.402225286972,4660.230097763946,Premium
Rungis International,Dairy Meadows,Maroc,Andalousie,0.0,Raisins de Table,116.847701771283,1931.1196647927295,Bio Certifié
Cooperative Grains Alliance,Hacienda El Sol,USA,Meknès-Fès,0.0,Orge,239.10335228687444,1384.5650555580182,Standard
Dairy Meadows,Marché Wholesale Agadir,Maroc,Andalousie,0.0,Pamplemousses,150.89287235565857,1459.4261484205872,Bio Certifié
Fattoria Toscana,Dairy Meadows,Nouvelle-Zélande,Californie,0.0,Bananes,152.7251628859674,2531.910441238159,Bio Certifié
Union Agricole Méditerranée,Domaine Provence Bio,Maroc,Kansas,0.0,Olives de Table,214.3087908313164,2959.195991292754,Bio Certifié
Fazenda Brasil,Ferme Al Baraka,Maroc,Canterbury,0.0,Courgettes,53.247445770816725,1200.0760704232969,Standard
Cooperative Grains Alliance,Fattoria Toscana,USA,Meknès-Fès,0.0,Oignons,249.7668367217196,3403.621204181597,Standard
Domaine Provence Bio,Domaine Provence Bio,Brésil,Californie,0.0,Lait,270.3341253694492,402.72057450101556,Standard
Green Valley Farm,Cooperative Grains Alliance,Brésil,Kansas,0.0,Olives de Table,135.23070453614196,1826.0856416263505,Premium
Rungis International,Coopérative Oasis,Maroc,Souss-Massa,0.0,Citrons,250.388947603543,8595.453816125673,Bio Certifié
Domaine Saada,Green Valley Farm,France,Toscane,0.0,Olives à Huile,159.65425039518098,3573.206570237455,Bio Certifié
Fattoria Toscana,Union Agricole Méditerranée,Nouvelle-Zélande,Meknès-Fès,0.0,Riz,26.974501103651114,334.4037738619817,Standard
Mercabarna,Green Valley Farm,Brésil,São Paulo,0.0,Raisins de Table,177.18756028854875,5064.068597653048,Standard
Mercabarna,Cooperative Grains Alliance,Maroc,Marrakech-Safi,0.0,Tomates,128.31969909973782,26545.993503237783,Premium
Dairy Meadows,Green Valley Farm,Tunisie,Souss-Massa,0.0,Raisins de Cuve,156.32057603124153,3607.3707464324452,Premium
Coopérative Oasis,Marché Wholesale Agadir,Brésil,Sfax,0.0,Olives à Huile,211.945534016098,1337.7173768593236,Bio Certifié
Green Valley Farm,Union Agricole Méditerranée,France,Californie,0.0,Medjool,20.231973929397803,913.3139035529068,Bio Certifié
Fazenda Brasil,Ferme Al Baraka,Espagne,Sfax,0.0,Medjool,163.288130099108,3407.867989219051,Standard
Rungis International,Mercabarna,Nouvelle-Zélande,São Paulo,0.0,Arabica,47.30700347756064,3309.997429256846,Standard
Green Valley Farm,Mercabarna,France,Toscane,0.0,Riz,29.450395533574977,923.6289515307897,Bio Certifié
Dairy Meadows,Cooperative Grains Alliance,Nouvelle-Zélande,Andalousie,0.0,Olives de Table,-12.871066838216628,1395.437830229989,Standard
Dairy Meadows,Fazenda Brasil,Italie,Catalogne,0.0,Medjool,160.80491029811878,1539.1486618818765,Standard
Rungis International,Domaine Provence Bio,Maroc,Kansas,0.0,Riz,536.8864434734747,3681.235883510266,Premium
Union Agricole Méditerranée,Fazenda Brasil,USA,Andalousie,0.0,Bananes,130.7361967028039,4555.754115953887,Bio Certifié
Fattoria Toscana,Fazenda Brasil,Nouvelle-Zélande,Provence,0.0,Medjool,307.72902971457984,2842.407866553822,Standard
Fattoria Toscana,Dairy Meadows,France,Toscane,0.0,Oignons,80.03237461550249,-659.8676106740234,Premium
Marché Wholesale Agadir,Mercabarna,Italie,Canterbury,0.0,Deglet Nour,200.06016764723165,13719.371389914233,Bio Certifié
Mercabarna,Fattoria Toscana,Nouvelle-Zélande,Canterbury,0.0,Olives de Table,21.458740218298516,5299.659748099654,Premium
Fattoria Toscana,Fazenda Brasil,Nouvelle-Zélande,Andalousie,0.0,Pommes,250.71184132696393,2456.049030248064,Standard
Green Valley Farm,Mercabarna,Tunisie,Provence,0.0,Olives à Huile,142.68168232844175,1948.2408209600706,Bio Certifié
Domaine Provence Bio,Union Agricole Méditerranée,Nouvelle-Zélande,Kansas,0.0,Arabica,114.52092413241067,3655.2687925844084,Premium
Rungis International,Cooperative Grains Alliance,Tunisie,Canterbury,0.0,Olives de Table,-34.055166193196136,723.6292055428943,Commerce Équitable
Coopérative Oasis,Cooperative Grains Alliance,Maroc,Marrakech-Safi,0.0,Bananes,140.31722029500668,12521.314245727624,Bio Certifié
Dairy Meadows,Marché Wholesale Agadir,Maroc,Canterbury,0.0,Blé,59.83686213953782,4193.34311325064,Bio Certifié
Cooperative Grains Alliance,Dairy Meadows,Brésil,Marrakech-Safi,0.0,Oranges,213.39235774299738,1287.7616720103185,Standard
Domaine Provence Bio,Hacienda El Sol,Italie,Marrakech-Safi,0.0,Maïs,607.4699194738413,5475.534432741694,Bio Certifié
Ferme Al Baraka,Fazenda Brasil,Maroc,Californie,0.0,Maïs,1252.9018243515036,997.5197932837625,Standard
Rungis International,Ferme Al Baraka,Maroc,Kansas,0.0,Raisins de Cuve,144.5340105564279,4509.374136017005,Premium
Domaine Saada,Green Valley Farm,Espagne,Souss-Massa,0.0,Pommes,110.80559931433288,21512.857313792367,Premium
Cooperative Grains Alliance,Fazenda Brasil,USA,Souss-Massa,0.0,Arabica,194.75448200934187,2922.7954574178416,Standard
Fattoria Toscana,Union Agricole Méditerranée,USA,Marrakech-Safi,0.0,Pommes,72.15336652897864,3836.4651785239676,Premium
Domaine Provence Bio,Rungis International,Brésil,Canterbury,0.0,Orge,92.26087327714363,874.2705704472778,Bio Certifié
Hacienda El Sol,Domaine Provence Bio,Nouvelle-Zélande,Toscane,0.0,Salades,76.84854349094519,19666.601925171763,Bio Certifié
Domaine Saada,Rungis International,France,Canterbury,0.0,Tomates,147.5306524149676,16477.538602588593,Standard
Fattoria Toscana,Dairy Meadows,Brésil,Toscane,0.0,Salades,559.5699960787254,3289.4434271415394,Bio Certifié
Green Valley Farm,Fazenda Brasil,Maroc,Andalousie,0.0,Blé,115.1338918714213,5738.93070575218,Premium
Green Valley Farm,Coopérative Oasis,Maroc,Californie,0.0,Olives de Table,277.8801419112539,5693.837973609487,Bio Certifié
Cooperative Grains Alliance,Rungis International,Maroc,Californie,0.0,Olives à Huile,278.9073990187742,3362.756981172499,Commerce Équitable
Fattoria Toscana,Domaine Provence Bio,Maroc,Toscane,0.0,Raisins de Cuve,66.89188062176787,1474.5888851532538,Premium
Dairy Meadows,Hacienda El Sol,Maroc,Catalogne,0.0,Pamplemousses,61.21140859521993,6540.974786207314,Bio Certifié
Union Agricole Méditerranée,Fattoria Toscana,Maroc,Provence,0.0,Tomates,177.00489626055688,13189.957919876948,Premium
Fattoria Toscana,Domaine Saada,Maroc,Souss-Massa,0.0,Raisins de Table,68.35960445706043,4885.328895716702,Bio Certifié
Rungis International,Green Valley Farm,Maroc,Kansas,0.0,Raisins de Table,126.5109379454401,1805.792142083716,Standard
Fattoria Toscana,Union Agricole Méditerranée,Maroc,Marrakech-Safi,0.0,Tomates,231.3104109404921,3990.0098687936797,Standard
Fazenda Brasil,Ferme Al Baraka,Maroc,Canterbury,0.0,Courgettes,53.247445770816725,1200.0760704232969,Standard
Green Valley Farm,Ferme Al Baraka,Maroc,Souss-Massa,0.0,Courgettes,155.3998640531648,2145.7112775174037,Commerce Équitable
Union Agricole Méditerranée,Mercabarna,Maroc,Californie,0.0,Olives à Huile,205.37115680725782,1684.123853962442,Bio Certifié
Fattoria Toscana,Domaine Provence Bio,Maroc,São Paulo,0.0,Oignons,467.352861600692,13151.203698967109,Premium
Rungis International,Fattoria Toscana,Maroc,Souss-Massa,0.0,Mandarines,200.70371437935003,3097.1900887956303,Premium
Ferme Al Baraka,Fazenda Brasil,Maroc,Souss-Massa,0.0,Raisins de Cuve,175.20394326117042,3397.1127200762567,Bio Certifié
Domaine Provence Bio,Green Valley Farm,Maroc,Kansas,0.0,Robusta,124.92739585990839,27843.134062874404,Premium
Cooperative Grains Alliance,Ferme Al Baraka,Maroc,Californie,0.0,Deglet Nour,575.7360662260475,21431.291325246006,Bio Certifié
Green Valley Farm,Fazenda Brasil,Maroc,Marrakech-Safi,0.0,Deglet Nour,102.71869687293349,3915.472893468618,Commerce Équitable
Mercabarna,Coopérative Oasis,Maroc,Marrakech-Safi,0.0,Robusta,152.18547857616002,2392.5182208277015,Premium
Domaine Provence Bio,Domaine Saada,Maroc,Andalousie,0.0,Fromage,96.34753265270257,1888.9934164515614,Standard
Domaine Saada,Hacienda El Sol,Maroc,Provence,0.0,Orge,18.97869039782185,2863.868454668745,Standard
Rungis International,Hacienda El Sol,Maroc,Meknès-Fès,0.0,Raisins de Table,460.7164522831833,1800.2749390420902,Premium
Domaine Saada,Ferme Al Baraka,Maroc,Souss-Massa,0.0,Raisins de Cuve,86.05141908097309,2748.1809152617666,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Île-de-France,0.0,Maïs,119.59483250765953,2380.906191407145,Bio Certifié
Domaine Saada,Hacienda El Sol,Maroc,Provence,0.0,Orge,18.97869039782185,2863.868454668745,Standard
Mercabarna,Union Agricole Méditerranée,Maroc,Île-de-France,0.0,Raisins de Table,-53.03498621947487,747.9756169827529,Bio Certifié
Domaine Saada,Rungis International,Maroc,Meknès-Fès,0.0,Pommes de terre,155.9677337160021,4757.947102064194,Bio Certifié
Rungis International,Fattoria Toscana,Maroc,Souss-Massa,0.0,Mandarines,200.70371437935003,3097.1900887956303,Premium
Rungis International,Green Valley Farm,Maroc,São Paulo,0.0,Oignons,456.79570491929064,968.1485982974857,Standard
Fazenda Brasil,Fattoria Toscana,Maroc,Kansas,0.0,Arabica,23.79007365172796,2080.3910156928328,Standard
Ferme Al Baraka,Rungis International,Maroc,Kansas,0.0,Salades,467.92728163530376,1244.5225420509275,Standard
Union Agricole Méditerranée,Rungis International,Maroc,Provence,0.0,Maïs,77.70910831817083,4509.299937514583,Standard
Fattoria Toscana,Mercabarna,Maroc,Toscane,0.0,Robusta,495.53027434992305,2929.1358536367948,Premium
Domaine Provence Bio,Domaine Saada,Maroc,Andalousie,0.0,Fromage,96.34753265270257,1888.9934164515614,Standard
Union Agricole Méditerranée,Fattoria Toscana,Maroc,Kansas,0.0,Robusta,184.75855039091056,3462.878157226195,Standard
Hacienda El Sol,Hacienda El Sol,Maroc,Andalousie,0.0,Riz,10.634423550198655,673.1629629209123,Premium
Marché Wholesale Agadir,Fazenda Brasil,Maroc,Sfax,0.0,Deglet Nour,-9.322892799221343,10877.385692016422,Bio Certifié
Cooperative Grains Alliance,Rungis International,Maroc,Catalogne,0.0,Carottes,111.80773072916664,5368.896715696313,Premium
Coopérative Oasis,Mercabarna,Maroc,Marrakech-Safi,0.0,Olives à Huile,247.57153253435104,11808.950552117665,Premium
Marché Wholesale Agadir,Green Valley Farm,Maroc,Toscane,0.0,Pommes de terre,249.34023541212485,5495.248283456396,Premium
Green Valley Farm,Hacienda El Sol,Maroc,Californie,0.0,Olives de Table,223.08342488024027,426.0224518080488,Bio Certifié
Dairy Meadows,Marché Wholesale Agadir,Maroc,Andalousie,0.0,Pamplemousses,150.89287235565857,1459.4261484205872,Bio Certifié
Dairy Meadows,Ferme Al Baraka,Maroc,Sfax,0.0,Pommes de terre,-2.8017450604042793,1233.3547035886454,Bio Certifié
Ferme Al Baraka,Rungis International,Maroc,Californie,0.0,Medjool,103.89581776336027,5180.566518760018,Bio Certifié
Ferme Al Baraka,Fazenda Brasil,Maroc,Californie,0.0,Maïs,1252.9018243515036,997.5197932837625,Standard
Rungis International,Ferme Al Baraka,Maroc,Souss-Massa,0.0,Olives à Huile,217.8067821263732,-224.9382697011381,Bio Certifié
Cooperative Grains Alliance,Marché Wholesale Agadir,Maroc,Île-de-France,0.0,Bananes,160.1569807087676,3762.956321482424,Commerce Équitable
Domaine Provence Bio,Marché Wholesale Agadir,Maroc,Île-de-France,0.0,Pommes,150.794686316107,3112.2994020965502,Premium
Coopérative Oasis,Green Valley Farm,Maroc,Meknès-Fès,0.0,Pommes,272.86656217923144,7845.493249713533,Commerce Équitable
Fattoria Toscana,Hacienda El Sol,Maroc,Provence,0.0,Olives à Huile,12.388687599567788,221.94810688953612,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Île-de-France,0.0,Maïs,119.59483250765953,2380.906191407145,Bio Certifié
Marché Wholesale Agadir,Domaine Saada,Maroc,Kansas,0.0,Carottes,195.4656013009425,1740.355603628388,Premium
Ferme Al Baraka,Marché Wholesale Agadir,Maroc,Île-de-France,0.0,Pommes,132.51703117736787,5008.620434556517,Standard
Domaine Provence Bio,Domaine Provence Bio,Maroc,Souss-Massa,0.0,Medjool,79.03296259274165,2093.361154995586,Bio Certifié
Green Valley Farm,Fazenda Brasil,Maroc,Andalousie,0.0,Blé,115.1338918714213,5738.93070575218,Premium
Fattoria Toscana,Domaine Saada,Maroc,Souss-Massa,0.0,Raisins de Table,68.35960445706043,4885.328895716702,Bio Certifié
Mercabarna,Union Agricole Méditerranée,Maroc,Île-de-France,0.0,Raisins de Table,-53.03498621947487,747.9756169827529,Bio Certifié
Coopérative Oasis,Green Valley Farm,Maroc,Meknès-Fès,0.0,Pommes,272.86656217923144,7845.493249713533,Commerce Équitable
Union Agricole Méditerranée,Fattoria Toscana,Maroc,Provence,0.0,Tomates,177.00489626055688,13189.957919876948,Premium
Cooperative Grains Alliance,Rungis International,Maroc,Catalogne,0.0,Carottes,111.80773072916664,5368.896715696313,Premium
Union Agricole Méditerranée,Ferme Al Baraka,Maroc,Canterbury,0.0,Pommes de terre,12.410788846042742,3882.775834486646,Premium
Mercabarna,Coopérative Oasis,Maroc,Marrakech-Safi,0.0,Orge,146.85186731265503,3424.1408820438282,Bio Certifié
Union Agricole Méditerranée,Rungis International,Maroc,Provence,0.0,Maïs,77.70910831817083,4509.299937514583,Standard
Fattoria Toscana,Hacienda El Sol,Maroc,Provence,0.0,Olives à Huile,12.388687599567788,221.94810688953612,Standard
Rungis International,Dairy Meadows,Maroc,Catalogne,0.0,Raisins de Cuve,90.18390656452767,1928.7440302397717,Bio Certifié
Mercabarna,Mercabarna,Maroc,Île-de-France,0.0,Robusta,70.03397647593836,3537.4262981914717,Premium
Domaine Provence Bio,Ferme Al Baraka,Maroc,Kansas,0.0,Pommes de terre,9.169485306383379,3039.3004814496735,Standard
Domaine Provence Bio,Green Valley Farm,Maroc,Catalogne,0.0,Carottes,15.581634013860224,4010.4244176586467,Commerce Équitable
Rungis International,Fattoria Toscana,Maroc,Kansas,0.0,Pommes de terre,147.5946293883049,12898.393338871567,Premium
Marché Wholesale Agadir,Mercabarna,Maroc,Souss-Massa,0.0,Riz,143.63052254884806,2062.8428157265535,Premium
Cooperative Grains Alliance,Mercabarna,Maroc,São Paulo,0.0,Raisins de Cuve,241.97408290296434,12069.45724038917,Standard
Cooperative Grains Alliance,Ferme Al Baraka,Maroc,Californie,0.0,Deglet Nour,575.7360662260475,21431.291325246006,Bio Certifié
Domaine Provence Bio,Cooperative Grains Alliance,Maroc,Souss-Massa,0.0,Salades,34.48966103085921,811.136070470008,Standard
Mercabarna,Cooperative Grains Alliance,Maroc,Marrakech-Safi,0.0,Tomates,128.31969909973782,26545.993503237783,Premium
Union Agricole Méditerranée,Fattoria Toscana,Maroc,Meknès-Fès,0.0,Beurre,92.83890016434427,3740.2527828463935,Standard
Cooperative Grains Alliance,Ferme Al Baraka,Maroc,Californie,0.0,Deglet Nour,575.7360662260475,21431.291325246006,Bio Certifié
Domaine Provence Bio,Domaine Saada,Maroc,Andalousie,0.0,Fromage,96.34753265270257,1888.9934164515614,Standard
Green Valley Farm,Fazenda Brasil,Maroc,Catalogne,0.0,Arabica,208.71694779513922,1479.3347602937765,Bio Certifié
Hacienda El Sol,Union Agricole Méditerranée,Maroc,São Paulo,0.0,Robusta,260.68871499307295,3700.4304238008517,Standard
Fattoria Toscana,Marché Wholesale Agadir,Maroc,Sfax,0.0,Deglet Nour,625.7226023893387,5270.650343214036,Bio Certifié
Domaine Saada,Union Agricole Méditerranée,Maroc,Marrakech-Safi,0.0,Raisins de Cuve,113.67017686322828,2521.6135033363867,Standard
Rungis International,Fattoria Toscana,Maroc,Kansas,0.0,Pommes de terre,147.5946293883049,12898.393338871567,Premium
Domaine Provence Bio,Domaine Provence Bio,Maroc,Californie,0.0,Oranges,191.50087061079918,3612.1127745869217,Standard
Cooperative Grains Alliance,Fattoria Toscana,Maroc,Île-de-France,0.0,Robusta,255.46390679869,23246.857103363287,Commerce Équitable
Ferme Al Baraka,Ferme Al Baraka,Maroc,Canterbury,0.0,Blé,123.47788785972813,4922.682317782515,Bio Certifié
Marché Wholesale Agadir,Green Valley Farm,Maroc,Toscane,0.0,Pommes de terre,249.34023541212485,5495.248283456396,Premium
Union Agricole Méditerranée,Fazenda Brasil,Maroc,Marrakech-Safi,0.0,Maïs,160.9257960271125,2253.898210474614,Bio Certifié
Fazenda Brasil,Ferme Al Baraka,Maroc,Meknès-Fès,0.0,Olives à Huile,147.71108825206977,4058.0416095120004,Bio Certifié
Domaine Saada,Ferme Al Baraka,Maroc,Souss-Massa,0.0,Pommes,43.042412007675836,2126.5222533583706,Premium
Union Agricole Méditerranée,Mercabarna,Maroc,Californie,0.0,Olives à Huile,205.37115680725782,1684.123853962442,Bio Certifié
Domaine Saada,Ferme Al Baraka,Maroc,Souss-Massa,0.0,Pommes,43.042412007675836,2126.5222533583706,Premium
Marché Wholesale Agadir,Fazenda Brasil,Maroc,Souss-Massa,0.0,Yaourt,203.90822493803267,-1043.7524126630512,Standard
Rungis International,Green Valley Farm,Maroc,Île-de-France,0.0,Robusta,471.1977121330707,157.70051142438479,Standard
Rungis International,Ferme Al Baraka,Maroc,Île-de-France,0.0,Raisins de Table,181.01268797851853,2425.8205702221403,Standard
Ferme Al Baraka,Marché Wholesale Agadir,Maroc,Île-de-France,0.0,Pommes,132.51703117736787,5008.620434556517,Standard
Mercabarna,Hacienda El Sol,Maroc,Souss-Massa,0.0,Blé,1388.5731617488784,27280.98563465196,Premium
Fattoria Toscana,Green Valley Farm,Maroc,São Paulo,0.0,Riz,466.53869200517875,3932.131414762889,Premium
Rungis International,Ferme Al Baraka,Maroc,Canterbury,0.0,Raisins de Cuve,95.37608743634041,3490.5949930338943,Standard
Domaine Provence Bio,Green Valley Farm,Maroc,Île-de-France,0.0,Carottes,231.13137975744272,14829.523046156723,Bio Certifié
