exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Dairy Meadows,Domaine Saada,Maroc,São Paulo,,Medjool,493.3501717848212,515.3501507881867,Bio Certifié
Hacienda El Sol,Mercabarna,Tunisie,Souss-Massa,,Tomates,326.01175552343045,5780.574303513042,Bio Certifié
Fazenda Brasil,Dairy Meadows,Maroc,Souss-Massa,,Raisins de Table,270.9175392387598,15541.352267226937,Standard
Ferme Al Baraka,Fazenda Brasil,Maroc,Catalogne,,Orge,124.65158950197844,-83.59200507063929,Bio Certifié
Dairy Meadows,Coopérative Oasis,Maroc,Souss-Massa,,Courgettes,36.265183167863675,2324.7560880343613,Bio Certifié
Mercabarna,Ferme Al Baraka,France,Île-de-France,,Olives de Table,250.1295824700946,3049.413420611988,Standard
Coopérative Oasis,Cooperative Grains Alliance,Maroc,Provence,,Salades,85.94935317439186,2406.5300632849066,Standard
Green Valley Farm,Coopérative Oasis,Italie,Marrakech-Safi,,Pommes,149.4056425334287,3432.073317883399,Premium
Green Valley Farm,Union Agricole Méditerranée,USA,Marrakech-Safi,,Olives à Huile,125.86469850893295,2574.8708521356566,Standard
Domaine Provence Bio,Green Valley Farm,Brésil,Provence,,Robusta,185.62248637057564,2476.5216762917794,Commerce Équitable
Hacienda El Sol,Hacienda El Sol,France,Toscane,,Courgettes,178.37545136168802,4424.5968943716825,Bio Certifié
Coopérative Oasis,Domaine Saada,Maroc,Catalogne,,Blé,29.27620459661654,148.1469276515386,Standard
Cooperative Grains Alliance,Union Agricole Méditerranée,Tunisie,Andalousie,,Olives à Huile,189.37808185281753,2061.3078878030087,Standard
Dairy Meadows,Hacienda El Sol,Maroc,Provence,,Tomates,129.31054616595628,2939.245692216845,Premium
Domaine Saada,Mercabarna,USA,São Paulo,,Yaourt,106.79239834158251,841.9560108015964,Commerce Équitable
Fazenda Brasil,Dairy Meadows,Italie,Meknès-Fès,,Fromage,148.7465544427604,1778.1227980209992,Bio Certifié
Union Agricole Méditerranée,Domaine Saada,Maroc,São Paulo,,Blé,-46.60232210313335,7986.841509456375,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,Maroc,Catalogne,,Raisins de Table,44.290544843542364,837.8784914435275,Premium
Dairy Meadows,Domaine Provence Bio,Brésil,Canterbury,,Olives à Huile,60.12865832884728,1116.9195088508495,Standard
Dairy Meadows,Ferme Al Baraka,Brésil,Provence,,Blé,185.18490003890585,3414.525380010531,Bio Certifié
Ferme Al Baraka,Domaine Saada,Nouvelle-Zélande,Toscane,,Salades,111.90893600211363,2398.2367127148204,Standard
Rungis International,Coopérative Oasis,Maroc,Canterbury,,Bananes,33.42577150754686,1779.2165741532067,Bio Certifié
Fattoria Toscana,Domaine Saada,Italie,São Paulo,,Beurre,94.65683581220111,4794.0531909961055,Bio Certifié
Domaine Provence Bio,Union Agricole Méditerranée,Espagne,Californie,,Deglet Nour,222.5017863070605,2502.1221228892273,Commerce Équitable
Dairy Meadows,Dairy Meadows,Tunisie,Toscane,,Olives de Table,299.41324691870716,3200.8934161947764,Standard
Hacienda El Sol,Fazenda Brasil,France,Toscane,,Robusta,130.68098072055506,2250.299968738542,Bio Certifié
Green Valley Farm,Union Agricole Méditerranée,USA,Sfax,,Bananes,290.9833126903527,4783.499327159709,Premium
Fattoria Toscana,Coopérative Oasis,Nouvelle-Zélande,Souss-Massa,,Olives de Table,139.14311625973477,2213.9122247720998,Standard
Rungis International,Fazenda Brasil,Maroc,Andalousie,,Riz,254.5055059891115,2223.567012173039,Premium
Ferme Al Baraka,Ferme Al Baraka,Espagne,Marrakech-Safi,,Orge,129.57151474856707,5392.913936999157,Standard
Fazenda Brasil,Dairy Meadows,USA,Souss-Massa,,Olives à Huile,107.11182965539871,2036.5885880235128,Standard
Fazenda Brasil,Fazenda Brasil,Maroc,Kansas,,Arabica,261.9233488057353,5412.5687710375805,Premium
Fattoria Toscana,Marché Wholesale Agadir,France,Sfax,,Raisins de Table,87.03717006021525,2888.002377877002,Commerce Équitable
Union Agricole Méditerranée,Hacienda El Sol,USA,Andalousie,,Raisins de Table,259.37754105815935,4793.192459857533,Premium
Domaine Saada,Coopérative Oasis,Nouvelle-Zélande,Catalogne,,Pommes de terre,54.33415464544477,2822.0674265986954,Bio Certifié
Green Valley Farm,Green Valley Farm,Tunisie,Marrakech-Safi,,Olives à Huile,142.31176576603963,5553.0774985912785,Standard
Green Valley Farm,Fattoria Toscana,France,Catalogne,,Fromage,399.15023573074393,2062.7843027259173,Premium
Coopérative Oasis,Ferme Al Baraka,Espagne,Souss-Massa,,Maïs,176.7756444301517,1291.2250722221668,Standard
Rungis International,Union Agricole Méditerranée,France,Île-de-France,,Bananes,13.97965843076318,478.61344740052493,Bio Certifié
Fattoria Toscana,Domaine Provence Bio,Nouvelle-Zélande,Sfax,,Lait,288.2556416117184,3057.514785618659,Standard
Fattoria Toscana,Hacienda El Sol,Maroc,Souss-Massa,,Maïs,106.2643326980126,9336.21139921122,Standard
Dairy Meadows,Fazenda Brasil,USA,Kansas,,Salades,146.74636559767848,2481.407520285876,Premium
Ferme Al Baraka,Rungis International,USA,Île-de-France,,Citrons,295.49245775900476,3211.391504970815,Standard
Cooperative Grains Alliance,Rungis International,Nouvelle-Zélande,Andalousie,,Tomates,115.5044667344848,4263.157489174027,Bio Certifié
Rungis International,Marché Wholesale Agadir,France,Île-de-France,,Raisins de Table,224.06089560504427,3533.615322571859,Commerce Équitable
Domaine Provence Bio,Ferme Al Baraka,France,Marrakech-Safi,,Riz,-12.79761153910021,3841.5495426389352,Commerce Équitable
Rungis International,Fattoria Toscana,Nouvelle-Zélande,Souss-Massa,,Raisins de Table,246.0100813433012,8245.473001415967,Standard
Ferme Al Baraka,Domaine Provence Bio,France,São Paulo,,Tomates,43.658414580394265,4393.605227669667,Bio Certifié
Marché Wholesale Agadir,Fazenda Brasil,Maroc,Kansas,,Robusta,254.80138611743206,2314.7246149386747,Standard
Hacienda El Sol,Hacienda El Sol,Espagne,Canterbury,,Fromage,-21.60791368400796,3387.512698219416,Bio Certifié
Mercabarna,Domaine Saada,Tunisie,Toscane,,Oignons,74.75931375649168,1122.7339317806404,Bio Certifié
Fazenda Brasil,Coopérative Oasis,Italie,Canterbury,,Fromage,151.03020428855095,2908.0523494409467,Commerce Équitable
Domaine Provence Bio,Fattoria Toscana,USA,Kansas,,Yaourt,37.85838203537104,2326.7815224455308,Standard
Union Agricole Méditerranée,Ferme Al Baraka,Maroc,Provence,,Lait,173.71578411770284,2647.4133210374816,Standard
Ferme Al Baraka,Fazenda Brasil,Espagne,Canterbury,,Blé,79.66758172510347,4149.06218114958,Standard
Green Valley Farm,Coopérative Oasis,Tunisie,Catalogne,,Robusta,192.42548759709982,3025.187265431695,Bio Certifié
Fattoria Toscana,Fazenda Brasil,Tunisie,Provence,,Maïs,268.6400691003277,3051.987356893389,Bio Certifié
Dairy Meadows,Coopérative Oasis,Brésil,Île-de-France,,Olives à Huile,160.17831317844767,1061.9061610254903,Standard
Domaine Provence Bio,Marché Wholesale Agadir,Italie,Marrakech-Safi,,Yaourt,816.0531772888014,873.3970686833339,Commerce Équitable
Dairy Meadows,Fazenda Brasil,Maroc,Kansas,,Courgettes,25.441186172901112,12754.043989746386,Standard
Domaine Provence Bio,Domaine Saada,Maroc,Meknès-Fès,,Raisins de Table,65.7192760325276,10781.878196013182,Premium
Domaine Saada,Ferme Al Baraka,USA,Île-de-France,,Arabica,60.705765101698844,1975.489927943318,Premium
Rungis International,Domaine Provence Bio,USA,Sfax,,Maïs,73.17502266214412,3650.31246374972,Bio Certifié
Dairy Meadows,Hacienda El Sol,Maroc,Kansas,,Salades,160.62183585113561,4721.908796778589,Premium
Coopérative Oasis,Ferme Al Baraka,Maroc,Souss-Massa,,Orge,80.44627386308707,3040.518223124862,Standard
Dairy Meadows,Ferme Al Baraka,Maroc,São Paulo,,Pommes,115.47822363388374,2049.6584727910194,Bio Certifié
Fazenda Brasil,Rungis International,Brésil,Souss-Massa,,Beurre,129.39518096492037,2289.521148586825,Standard
Rungis International,Green Valley Farm,Tunisie,Provence,,Raisins de Table,139.70736743813413,11011.165452863694,Standard
Fazenda Brasil,Green Valley Farm,France,Sfax,,Raisins de Cuve,217.51146458093385,4646.725115008916,Bio Certifié
Green Valley Farm,Green Valley Farm,France,Marrakech-Safi,,Pommes,27.974406666522228,2385.15768761659,Standard
Ferme Al Baraka,Domaine Saada,Maroc,Marrakech-Safi,,Blé,104.10992206441193,8197.922934887916,Bio Certifié
Rungis International,Dairy Meadows,Maroc,Souss-Massa,,Yaourt,196.82539782298002,505.4293618881361,Standard
Hacienda El Sol,Domaine Provence Bio,Brésil,Souss-Massa,,Courgettes,245.90132493639845,4020.5758826200554,Premium
Green Valley Farm,Union Agricole Méditerranée,Espagne,Souss-Massa,,Oignons,147.69092831294626,360.6542999553675,Standard
Cooperative Grains Alliance,Ferme Al Baraka,USA,Souss-Massa,,Fromage,177.35591245976025,2629.4872524325106,Bio Certifié
Domaine Provence Bio,Domaine Saada,Brésil,Souss-Massa,,Salades,123.35738604484007,-484.2550067006114,Standard
Fazenda Brasil,Mercabarna,Maroc,Souss-Massa,,Riz,295.8571461012602,3245.8369874505006,Bio Certifié
Rungis International,Green Valley Farm,Tunisie,Souss-Massa,,Riz,108.72838067110895,-914.298996954991,Standard
Marché Wholesale Agadir,Cooperative Grains Alliance,Maroc,Souss-Massa,,Riz,145.15257670985957,2147.590362117177,Premium
Domaine Saada,Ferme Al Baraka,USA,Souss-Massa,,Deglet Nour,281.36761218602487,2296.753302361186,Commerce Équitable
Mercabarna,Union Agricole Méditerranée,France,Souss-Massa,,Pommes de terre,511.94076787653546,2103.925201032395,Commerce Équitable
Dairy Meadows,Coopérative Oasis,Maroc,Souss-Massa,,Courgettes,36.265183167863675,2324.7560880343613,Bio Certifié
Fattoria Toscana,Hacienda El Sol,Maroc,Souss-Massa,,Maïs,106.2643326980126,9336.21139921122,Standard
Rungis International,Dairy Meadows,Maroc,Souss-Massa,,Yaourt,196.82539782298002,505.4293618881361,Standard
Dairy Meadows,Coopérative Oasis,Maroc,Souss-Massa,,Courgettes,36.265183167863675,2324.7560880343613,Bio Certifié
Fattoria Toscana,Rungis International,Espagne,Souss-Massa,,Deglet Nour,257.55185863215854,2668.2232407455763,Bio Certifié
Fazenda Brasil,Dairy Meadows,Maroc,Souss-Massa,,Raisins de Table,270.9175392387598,15541.352267226937,Standard
Ferme Al Baraka,Domaine Saada,France,Souss-Massa,,Olives de Table,18.233796696951025,5006.335462807566,Standard
Dairy Meadows,Domaine Provence Bio,Maroc,Souss-Massa,,Blé,247.06299607692608,4724.688852867431,Premium
Ferme Al Baraka,Fattoria Toscana,USA,Souss-Massa,,Raisins de Table,630.8718451142392,8632.329171911118,Premium
Rungis International,Fattoria Toscana,France,Souss-Massa,,Courgettes,173.23472045764456,1742.0827529314572,Standard
Coopérative Oasis,Ferme Al Baraka,Maroc,Souss-Massa,,Orge,80.44627386308707,3040.518223124862,Standard
Cooperative Grains Alliance,Domaine Provence Bio,USA,Souss-Massa,,Pommes,202.55505923985612,13845.023091196708,Premium
Fazenda Brasil,Rungis International,Brésil,Souss-Massa,,Beurre,129.39518096492037,2289.521148586825,Standard
Ferme Al Baraka,Green Valley Farm,USA,Souss-Massa,,Bananes,70.76485028135184,2846.5037477350925,Bio Certifié
Dairy Meadows,Domaine Provence Bio,Maroc,Souss-Massa,,Blé,247.06299607692608,4724.688852867431,Premium
Domaine Provence Bio,Mercabarna,France,Souss-Massa,,Riz,627.9542850168514,3581.019039447402,Premium
Mercabarna,Green Valley Farm,France,Souss-Massa,,Riz,146.55167655355638,1756.6074644353482,Bio Certifié
Coopérative Oasis,Ferme Al Baraka,Espagne,Souss-Massa,,Maïs,176.7756444301517,1291.2250722221668,Standard
Rungis International,Green Valley Farm,Brésil,Souss-Massa,,Bananes,238.42702187882261,8890.53461145608,Bio Certifié
Dairy Meadows,Hacienda El Sol,USA,Souss-Massa,,Riz,214.0065491888773,2699.67438148589,Standard
Dairy Meadows,Coopérative Oasis,Maroc,Souss-Massa,,Courgettes,36.265183167863675,2324.7560880343613,Bio Certifié
Cooperative Grains Alliance,Domaine Provence Bio,USA,Souss-Massa,,Pommes,202.55505923985612,13845.023091196708,Premium
Dairy Meadows,Hacienda El Sol,Maroc,Souss-Massa,,Fromage,-23.424226360315977,4169.701909430532,Bio Certifié
Green Valley Farm,Ferme Al Baraka,Maroc,Souss-Massa,,Maïs,119.24741483413227,1887.6387862480533,Bio Certifié
Ferme Al Baraka,Fazenda Brasil,Espagne,Souss-Massa,,Robusta,99.2490514584378,10730.407568238146,Standard
Cooperative Grains Alliance,Ferme Al Baraka,Maroc,Souss-Massa,,Pamplemousses,193.20072734781974,308.05352736450766,Bio Certifié
Cooperative Grains Alliance,Dairy Meadows,USA,Souss-Massa,,Salades,94.05350105371573,3496.4195144710975,Standard
Marché Wholesale Agadir,Domaine Saada,Maroc,Souss-Massa,,Raisins de Table,91.95900056906436,7177.471676277211,Bio Certifié
Coopérative Oasis,Ferme Al Baraka,Espagne,Souss-Massa,,Maïs,176.7756444301517,1291.2250722221668,Standard
Dairy Meadows,Fattoria Toscana,USA,Souss-Massa,,Arabica,38.53359062406119,2436.1714808809647,Premium
Mercabarna,Domaine Saada,Maroc,Souss-Massa,,Olives à Huile,603.3486980386001,4250.3021175151325,Standard
Mercabarna,Green Valley Farm,France,Souss-Massa,,Riz,146.55167655355638,1756.6074644353482,Bio Certifié
Ferme Al Baraka,Fazenda Brasil,France,Souss-Massa,,Riz,86.01955160866402,2255.640923470867,Bio Certifié
Rungis International,Green Valley Farm,Brésil,Souss-Massa,,Bananes,238.42702187882261,8890.53461145608,Bio Certifié
Green Valley Farm,Dairy Meadows,Nouvelle-Zélande,Souss-Massa,,Raisins de Cuve,64.99863297786798,783.2090421250068,Premium
Dairy Meadows,Hacienda El Sol,Maroc,Souss-Massa,,Fromage,-23.424226360315977,4169.701909430532,Bio Certifié
Domaine Provence Bio,Mercabarna,France,Souss-Massa,,Riz,627.9542850168514,3581.019039447402,Premium
Hacienda El Sol,Mercabarna,Tunisie,Souss-Massa,,Tomates,326.01175552343045,5780.574303513042,Bio Certifié
Green Valley Farm,Union Agricole Méditerranée,Espagne,Souss-Massa,,Oignons,147.69092831294626,360.6542999553675,Standard
Ferme Al Baraka,Green Valley Farm,USA,Souss-Massa,,Bananes,70.76485028135184,2846.5037477350925,Bio Certifié
Dairy Meadows,Fattoria Toscana,USA,Souss-Massa,,Arabica,38.53359062406119,2436.1714808809647,Premium
Cooperative Grains Alliance,Coopérative Oasis,Maroc,Souss-Massa,,Tomates,204.66015302179966,4008.87986285798,Bio Certifié
Ferme Al Baraka,Green Valley Farm,France,Souss-Massa,,Pommes de terre,106.90641344483288,5148.464583016471,Standard
